sentence	author	title	allusion	variation_number	allusion_index	transformed_allusion
尝闻嵇叔夜，一生在慵中。	白居易	咏慵		0		
菱蔓弱难定，杨花轻易飞。	王维	归辋川作		0		
顽皮死后钻须遍，都为平生不出头。	皮日休	嘲归仁绍龟诗		0		
繁华有时节，安得保全盛。	元稹	与杨十二李三早入永寿寺看牡丹		0		
扬盖造辰极，乘烟游阆风。	吴筠	游仙二十四首 其二十		0		
我如丰年玉，弃置秋田草。	李白	赠韦侍御黄裳二首 其二		0		
世事悠悠，不如山丘。	王梵志	兀然无事 其十		0		
茂陵词客马相如，贮蓄胸中万卷馀。	李昉	更依前韵上献恶诗搜吟虽罄于短才歌咏宁穷于盛美		0		
木赐钦高风，退惭车马盛。	吴筠	其三十三 原宪		0		
去来三四年，尘土登者稀。	白居易	严十八郎中在郡日改制东南楼因名清辉未立标榜徵归郎署予既到郡性爱楼居宴游其间颇有幽致聊成十韵兼戏寄严		0		
鼍鼓若雷争胜负，柳堤花岸万人招。	李绅	其三 其六		0		
灵应昭格，神其戾止。	不详	郊庙歌辞 褒德庙乐章 昭德		0		
下有一条路，通达楚与秦。	白居易	登商山最高顶		0		
女巫遮客买神盘，争取琵琶庙里弹。	王建	华岳庙二首 其一		0		
欲知豪贵堪愁处，请看邙山晚照斜。	皮日休	洛中寒食二首 其二		0		
得闰因贞岁，吾君敬授时。	杜周士	闰月定四时		0		
仙市鹿胎如锦嫩，阴宫燕肉似酥肥。	皮日休	送润卿博士还华阳		0		
廷评日下握灵蛇，书记眠时吞䌽凤。	李商隐	偶成转韵七十二句赠四同舍		0		
水阔缘湘因，云寒过碛迷。	李建勋	孤雁		0		
日昳未，灌顶醍醐最上味。	文偃	十二时偈 其八		0		
鸣棹晓冲苍霭发，落帆寒动白华吟。	司马都	送羊振文先辈往桂阳归觐		0		
不闻宽赋敛，因此转流离。	杜荀鹤	送人宰德清		0		
登俎黄甘重，支床锦石圆。	杜甫	季秋江村		0		
细疑袭气母，猛若争神功。	李商隐	李肱所遗画松诗书两纸得四十韵		0		
夜郎溪日暖，白帝峡风寒。	杜甫	十月一日		0		
身心转恬泰，烟景弥淡泊。	白居易	问秋光		0		
行人皆踯躅，栖鸟起回翔。	李白	拟古十二首 其二		0		
屏掩断香飞，行云山外归。	毛熙震	菩萨蛮 其一		0		
不见郭门外，累累坟与丘。	白居易	效陶潜体诗十六首 其十一		0		
脩身兼竭节，谁识作铭才。	李峤	屏		0		
李白辞翰苑，前山寻隐沦。	王贞白	礼聂先生新安重围先生能通两军之好及城开民皆复全也		0		
戎俗途将近，知音道已赊。	佚名	至墨离海奉怀敦煌知己		0		
尘缨忽解诚堪喜，世网重来未可知。	白居易	宝历二年八月三十日夜梦后作		0		
翛然远与世事间，装鸾驾鹤又复远。	李白	下途归石门旧居		0		
中巢双翡翠，上宿紫鸳鸯。	李白	古意		0		
使者纷星散，王纲尚旒缀。	杜甫	送樊二十三侍御赴汉中判官		0		
夔卨定求才济世，张雷应辨气冲天。	白居易	闻李尚书拜相因以长句寄贺微之		0		
翠华森远矣，白首飒凄其。	杜甫	夔府书怀四十韵		0		
嗣子其谁，仆射公垂。	白居易	淮南节度使检校尚书右仆射赵郡李公家庙碑铭		0		
各负出俗才，俱怀超世情。	皮日休	初夏即事寄鲁望		0		
不寄他人先寄我，应缘我是别茶人。	白居易	谢李六郎中寄新蜀茶		0		
上皇正在望仙楼，太真同凭阑干立。	元稹	连昌宫词		0		
晓楼烟槛出云霄，景下林塘已寂寥。	杜牧	闻角		0		
缥缈楚风罗绮薄，铮鏦越调管弦高。	白居易	江楼宴别		0		
掌礼云备，司筵告彻。	不详	郊庙歌辞 隐太子庙乐章 送神		0		
礼贵丹虬，乐调朱凤。	王勃	乾元殿颂		0		
教君有男女，但令遣出家。	王梵志	回波乐 其十		0		
薄暮忘归路，垂杨噪乱鸦。	李建勋	踏青樽前		0		
东林北塘水，湛湛见底清。	白居易	其三 东林寺白莲		0		
莲花去国一千年，雨后闻腥犹带铁。	李贺	假龙吟歌		0		
云容表瑞，日影初长。	不详	郊庙歌辞 周朝飨乐章 忠顺		0		
心思意想何曾遣，暂合眼、阴魔作睡缠。	何仙姑	八声甘州		0		
仓中役夫，千径万涂。	李商隐	太仓箴		0		
假使铁轮顶上旋，定慧圆明终不失。	玄觉	永嘉證道歌		0		
东陵虽五色，不忍值牙香。	李商隐	柳枝五首 其三		0		
流水东西傍帝台，六朝重为两朝开。	朱存	金陵览古 潮沟		0		
鹤驾吴乡远，遥遥南斗边。	李林甫	送贺监归四明应制		0		
曲怨关山月，妆消道路尘。	李峤	奉和送金城公主适西蕃应制		0		
春宵苦短日高起，从此君王不早朝。	白居易	长恨歌		0		
隋朝旧寺楚江头，深谢师僧引客游。	王建	题江寺兼求药子		0		
鸟啄摧寒木，蜗涎蠹画梁。	杜牧	华清宫三十韵		0		
罗衫叶叶绣重重，金凤银鹅各一丛。	王建	宫词一百首 其十七		0		
行人莫问师宗旨，眼不浮华耳不喧。	杜荀鹤	题江寺禅和		0		
坛分中岳顶，城缭大河湾。	杜牧	中秋日拜起居表晨渡天津桥即事十六韵献居守相国崔公兼呈工部刘公		0		
愁黛不开山浅浅，离心长在草萋萋。	吴融	玉女庙		0		
阶庭无争讼，郊境罢守卫。	元结	游石溪示学者		0		
诏出倾兰省，筵开对杏园。	王棨	上巳日曲江锡宴群臣		0		
骥调方汗血，蝇点忽成卢。	元稹	酬乐天东南行诗一百韵		0		
偕老不易得，白头何足伤。	白居易	二年三月五日斋毕开素当食偶吟赠妻弘农郡君		0		
楚国一老人，来嗟龚胜亡。	李白	自溧水道哭王炎三首 其一		0		
蕊珠讽数篇，秋思弹一遍。	白居易	朝课		0		
行藏既异迹，语默岂同伦。	吴筠	其十四 长沮桀溺		0		
问予金门客，何事沧洲畔。	宋之问	称心寺		0		
佚后求仙，诬神检玉。	李隆基	纪泰山铭		0		
背郭堂成荫白茅，缘江路熟俯青郊。	杜甫	堂成		0		
诸行无常一切空，即是如来大圆觉。	玄觉	永嘉證道歌		0		
本是扬州小家女，嫁得西江大商客。	白居易	新乐府 盐商妇 恶幸人也		0		
所适在鱼鸟，焉能徇锥刀。	岑参	巩北秋兴寄崔明允		0		
边风昨夜起，顾影空哀咽。	李建勋	白雁		0		
去国辞家谪异方，中心自怪少忧伤。	白居易	读庄子		0		
还似村家无宠禄，时将邻叟话幽栖。	李山甫	迁居清溪和刘书记见示		0		
床上无毡卧，镉中有粥否。	王维	胡居士卧病遗米因赠		0		
楼台独坐江山月，舟楫先行泽国春。	李频	浙东献郑大夫		0		
虚传一片雨，枉作阳台神。	李白	系寻阳上崔相涣三首 其三		0		
四百年炎汉，三十代宗周。	杜牧	洛中送冀处士东游		0		
亦拟辞人世，何溪有瀑泉。	于鹄	送李明府归别业		0		
颠狂柳絮随风去，轻薄桃花逐水流。	杜甫	绝句漫兴九首 其五		0		
疏顽倚老病，容恕惭交友。	白居易	隐几赠客		0		
自从遗却先生后，南北东西少丈夫。	吕岩	哭陈先生		0		
夜杂蛟螭寝，晨披瘴疠行。	宋之问	入泷州江		0		
感君求禄意，求禄殊众人。	元稹	和乐天初授户曹喜而言志		0		
野花开石镜，云叶掩山楼。	孔德绍	南隐游泉山		0		
云凝何代树，草蔽此时台。	李中	经古寺		0		
帆影清江水，铃声碧草山。	于武陵	过百牢关贻舟中者		0		
天子迎春取今夜，王公献寿用明朝。	沈佺期	守岁应制		0		
灵源明皎洁，枝派暗流注。	希迁	参同契		0		
言下忘言一时了，梦中说梦两重虚。	白居易	读禅经		0		
但令不征戍，暗镜生重光。	王建	远征归		0		
一帆程歇九秋时，漠漠芦花拂浪飞。	杜荀鹤	秋日泊浦江		0		
南康丹旐引魂回，洛阳篮舁送葬来。	白居易	哭师皋		0		
镜动波飐菱，雪回风旋絮。	白居易	和微之诗二十三首 和三月三十日四十韵		0		
初谓鹊山近，宁知湖水遥。	李白	陪从祖济南太守泛鹊山湖三首 其一		0		
众中见毛骨，犹是麒麟儿。	杜甫	奉送魏六丈佑少府之交广		0		
日落焚香坐醮坛，庭花露湿渐更阑。	吴清妻	仙诗五首 其四		0		
逋客殊未去，芳时已再来。	灵一	春日山斋		0		
向前已说深红木，更有轻红说向君。	元稹	奉使往蜀路傍见山花吟寄乐天 其二		0		
河秋稍清浅，月午方裴回。	白居易	立秋夕凉风忽至炎暑稍消即事咏怀寄汴州节度使李二十尚书		0		
上蟠千年枝，阴虬负青冥。	李益	罢秩后入华山采茯苓逢道者		0		
黑水澄时潭底出，白云破处洞门开。	白居易	送王十八归山寄题仙游寺		0		
此地何年别，兰芳空自幽。	宋之问	春日郑协律山亭陪宴饯郑卿同用楼字		0		
方者露圭角，尖者钻箭簇。	吴融	绵竹山四十韵		0		
马为中路鸟，妓作后庭花。	白居易	和春深二十首 其一		0		
禁林闻道长倾凤，池水那能久滞龙。	元稹	奉和窦容州		0		
自开自锁闭，置在书帷前。	白居易	题文集匮		0		
悠悠边月破，郁郁流年度。	杜甫	雨		0		
寒潮顿觉满，暗浦稍将分。	宋之问	夜渡吴松江怀古		0		
却是旅人悽屑甚，夜来魂梦到家乡。	李中	海上和柴军使清明书事		0		
几回举手抛芳饵，惊起沙滩水鸭儿。	李群玉	钓鱼		0		
先生近南郭，茅屋临东川。	岑参	寻巩县南李处士别业		0		
长生不似无生理，休向青山学炼丹。	白居易	句 其二		0		
有意兼松茂，无情从麝食。	吴融	题画柏		0		
林丛倚虚壁，峭拔绝坤方。	李合	贺州思九疑作		0		
穷饿与夭促，不如我者多。	白居易	寄同病者		0		
沈思若在梦，缄怨似无忆。	沈佺期	和杜麟台元志春情		0		
不觉春物老，块然湖上楼。	李群玉	岳阳春晚		0		
日暮风吹红满地，无人解惜为谁开。	白居易	下邽庄南桃花		0		
自从东溪住，始与人群隔。	皎然	苕溪草堂自大历三年夏新营洎秋及春弥觉境胜因纪其事简潘丞述汤评事衡四十三韵		0		
见多邻犬遥相认，来惯幽禽近不惊。	吴融	书怀		0		
生前所执，于此威仪。	王玠	大唐鄜坊丹延等州节度军前讨击使银青光禄大夫检校太子宾客上柱国北平环公故夫人广平郡程氏墓志铭		0		
晴野人临水，春山树发花。	李端	送暕上人游春		0		
相牵入地狱，此最是冤家。	王梵志	五言八首 其五		0		
滕王阁上唱伊州，二十年前向此游。	李涉	重登滕王阁		0		
长安市里仍卖卜，武陵溪畔每烧丹。	护国	逢灵道士		0		
佐汉解鸿门，生唐为后身。	李白	赠张相镐二首 其一		0		
世欺不得官，我忝居班秩。	白居易	狂言示诸侄		0		
梦恶便生懊，梦好觉便喜。	王梵志	回波乐 其三十		0		
多君骋逸藻，掩映当时人。	李白	陈情赠友人		0		
邻好彼克修，天机自明断。	杜甫	舟中苦热遣怀奉呈阳中丞通简台省诸公		0		
暮年千里客，落日万家春。	李端	送郭良辅下第东归		0		
花树杳玲珑，渔舟处处通。	李远	游故王驸马池亭		0		
用长时节君须策，泥醉风云我要眠。	元稹	刘二十八以文石枕见赠仍题绝句以将厚意因持壁州鞭酬谢兼广为四韵		0		
浦乾潮未应，堤湿冻初销。	白居易	新春江次		0		
蛾眉再画当时月，蝉鬓重梳旧日云。	史君实	赠尼还俗		0		
隐隐帝乡远，瞻瞻肃命虔。	杜审言	和李大夫嗣真奉使存抚河东		0		
无乘及乘者，所谓智人舟。	王维	与胡居士皆病寄此诗兼示学人二首 其二		0		
嵯峨白帝城东西，南有龙湫北虎溪。	杜甫	寄从孙崇简		0		
鸾扇斜分凤幄开，星桥横过鹊飞回。	李商隐	七夕		0		
臣有一言昧死进，死生甘分荅恩焘。	元稹	其十二 阴山道		0		
遗在兰渚，迁于客位。	皎然	兰亭古石桥柱赞		0		
静中看锁印，高处见迎潮。	朱庆馀	杭州卢录事山亭		0		
掉头不肯应，谓我此乐足。	杜牧	游盘谷		0		
镬汤煎，并碓捣。	敦煌曲子	其二 悟真如四首		0		
山中一夜月，海内两閒人。	白居易	同崔十八宿龙门兼寄令狐尚书冯常侍		0		
乃知贫贱别更苦，吞声踯躅涕泪零。	杜甫	醉歌行		0		
向来皓首惊万人，自倚红颜能骑射。	杜甫	醉为马坠诸公携酒相看		0		
涪右众山内，金华紫崔嵬。	杜甫	冬到金华山观因得故拾遗陈公学堂遗迹		0		
兹山何独秀，万仞倚昊苍。	吴筠	游倚帝山二首 其二		0		
金槌袖里居元宅，玉户星宫降上玄。	吕岩	七言 其九十七		0		
乌程鲁邑，异日同风。	皎然	乌程李明府水堂观元真子画武城赞		0		
唯彼陶唐有冀方，少年都不解思量。	同谷子	五子之歌 其三		0		
开门烂用水衡钱，卷起黄河向身泻。	李贺	秦宫诗		0		
四月池水满，龟游鱼跃出。	白居易	其四 四月池水满		0		
阴稀馀桑闲，缕尽晚茧小。	皮日休	杂体诗 奉詶鲁望夏日四声四首 平上声		0		
蹋阳春，人间二月雨和尘。	不详	周显德中齐州谣		0		
爽若沆瀣英，高如昆崙巅。	皮日休	鲁望昨以五百言见贻过有褒美内揣庸陋弥增愧悚因成一千言上述吾唐文物之盛次叙相得之欢亦迭和之微旨也		0		
麝气随兰泽，霜华入杏膏。	李德裕	述梦诗四十韵		0		
带风棋阁竹相敲，局莹无尘拂树梢。	李洞	宿叶公棋阁		0		
初筵阅军装，罗列照广庭。	杜甫	扬旗		0		
闇将心地出人间，五六年来人怪闲。	白居易	游仙游山		0		
若向花中比，犹应胜眼花。	白居易	和微之叹槿花		0		
风烟渺吴蜀，舟楫通盐麻。	杜甫	柴门		0		
形骸随众人，敛葬北邙山。	白居易	哭孔戡		0		
干木富义，于陵辞聘。	李瀚	蒙求		0		
尔争伉俪泥中斗，吾整羽仪松上栖。	白居易	池鹤八绝句 鹤荅鸡		0		
雁飞不见行尘灭，景下山遥极目寒。	杜牧	重送王十		0		
火炎逢六月，金伏过三庚。	包佶	同李吏部伏日口号呈元庶子路中丞		0		
湖浪参差叠寒玉，水仙晓展钵盘绿。	无名氏	鸡头		0		
天风绕月起，吹子下人间。	白居易	浔阳三题 其一 庐山桂		0		
树栽嗤汉帝，桥扳笑秦王。	李商隐	玄微先生		0		
林塘风月赏，还待故人来。	王勃	别人四首 其三		0		
青楼无昼夜，歌舞歇时稀。	李廓	其二 长安少年行十首		0		
比来闻汉使，一别似张骞。	李斌	日南王		0		
秽若食带，鄙同探鷇。	李商隐	道士胡君新井碣铭		0		
高门有才子，能履古人踪。	李端	奉和秘书元丞杪秋忆终南旧居		0		
木兰院里双栖鹤，长被金钲聒不眠。	皮日休	宿木兰院		0		
白石颜色寒，老藤花叶鲜。	灵澈	奉和郎中题仙岩瀑布十四韵		0		
长揖不受官，拂衣归林峦。	李白	赠参寥子		0		
前路白云外，孤帆安可论。	王维	早入荥阳界		0		
希夷周先生，烧香调琴心。	元稹	周先生		0		
村杏野桃繁似雪，行人不醉为谁开。	白居易	过永宁		0		
可惜亭台闲度日，欲偷风景暂游春。	白居易	令公南庄花柳正盛欲偷一赏先寄二篇 其二		0		
一夜寒鸿来不住，故乡书信半年无。	杜荀鹤	湘江秋夕		0		
后心诮前意，所见何迷蒙。	白居易	闻庾七左降因咏所怀		0		
使君居上头，掩口语众宾。	白居易	郡中春宴因赠诸客		0		
唯忧晓鸡唱，尘里事如麻。	李中	宿青溪米处士幽居		0		
凉花拂户牖，天籁鸣虚空。	李白	将游衡岳过汉阳双松亭留别族弟浮屠谈皓		0		
雕笼长惨淡，兰畹谩芳菲。	杜牧	为人题赠二首 其二		0		
在世复几时，倏如飘风度。	李白	古风 其二十		0		
高景无氛，灵鹤在空。	皎然	志公赞		0		
几处浮生自是非，一源清洁无来往。	一砵和尚	一砵歌		0		
人迹乍及户，车声遥隔林。	包融	酬忠公林亭		0		
英王受庙略，秉钺清南边。	李白	在水军宴赠幕府诸侍御		0		
清时有味是无能，闲爱孤云静爱僧。	杜牧	将赴吴兴登乐游原一绝		0		
一篇长恨有风情，十首秦吟近正声。	白居易	编集拙诗成一十五卷因题卷末戏赠元九李二十		0		
乱后今相见，秋深复远行。	杜甫	送元二适江左		0		
所以吾一家，面无忧喜色。	白居易	咏怀		0		
便是羲皇代，先从心太平。	白居易	初授秘监拜赐金紫闲吟小酌偶写所怀		0		
缥缈疑仙乐，婵娟胜画图。	白居易	东南行一百韵寄通州元九侍御澧州李十一舍人果州崔二十二使君开州韦大员外庾三十二补阙杜十四拾遗李二十助教员外窦七校书		0		
